/* DATA DESCRIPTION:
	MSM22_738-1 (CTD_92) * LATITUDE: 16.000000 * LONGITUDE: -21.000000 * DATE/TIME: 2012-11-17T12:20:00 * CAMPAIGN: MSM22 (URI: https://doi.org/10.2312/cr_msm22) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM22_739-1 (CTD_93) * LATITUDE: 16.000000 * LONGITUDE: -20.666667 * DATE/TIME: 2012-11-17T23:20:00 * CAMPAIGN: MSM22 (URI: https://doi.org/10.2312/cr_msm22) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM22_740-1 (CTD_94) * LATITUDE: 18.000000 * LONGITUDE: -19.683333 * DATE/TIME: 2012-11-18T13:40:00 * CAMPAIGN: MSM22 (URI: https://doi.org/10.2312/cr_msm22) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM22_741-2 (CTD_95) * LATITUDE: 18.000000 * LONGITUDE: -20.000000 * DATE/TIME: 2012-11-18T17:00:00 * CAMPAIGN: MSM22 (URI: https://doi.org/10.2312/cr_msm22) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM22_742-1 (CTD_96) * LATITUDE: 18.000000 * LONGITUDE: -20.500000 * DATE/TIME: 2012-11-18T21:50:00 * CAMPAIGN: MSM22 (URI: https://doi.org/10.2312/cr_msm22) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM22_743-2 (CTD_97) * LATITUDE: 18.000000 * LONGITUDE: -21.000000 * DATE/TIME: 2012-11-19T02:00:00 * CAMPAIGN: MSM22 (URI: https://doi.org/10.2312/cr_msm22) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM22_744-1 (CTD_98) * LATITUDE: 18.000000 * LONGITUDE: -21.500000 * DATE/TIME: 2012-11-19T06:30:00 * CAMPAIGN: MSM22 (URI: https://doi.org/10.2312/cr_msm22) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM22_745-3 (CTD_99) * LATITUDE: 18.000000 * LONGITUDE: -22.000000 * DATE/TIME: 2012-11-19T11:40:00 * CAMPAIGN: MSM22 (URI: https://doi.org/10.2312/cr_msm22) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM22_746-1 (CTD_100) * LATITUDE: 18.000000 * LONGITUDE: -22.500000 * DATE/TIME: 2012-11-19T15:30:00 * CAMPAIGN: MSM22 (URI: https://doi.org/10.2312/cr_msm22) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM22_748-4 (CTD_102) * LATITUDE: 18.000000 * LONGITUDE: -23.000000 * DATE/TIME: 2012-11-20T01:10:00 * CAMPAIGN: MSM22 (URI: https://doi.org/10.2312/cr_msm22) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM22_749-1 (CTD_103) * LATITUDE: 18.000000 * LONGITUDE: -23.500000 * DATE/TIME: 2012-11-20T05:30:00 * CAMPAIGN: MSM22 (URI: https://doi.org/10.2312/cr_msm22) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM22_751-3 (CTD_104) * LATITUDE: 17.616667 * LONGITUDE: -24.233333 * DATE/TIME: 2012-11-20T11:40:00 * CAMPAIGN: MSM22 (URI: https://doi.org/10.2312/cr_msm22) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM22_752-2 (CTD_108) * LATITUDE: 18.000000 * LONGITUDE: -24.000000 * DATE/TIME: 2012-11-21T00:20:00 * CAMPAIGN: MSM22 (URI: https://doi.org/10.2312/cr_msm22) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM22_753-1 (CTD_109) * LATITUDE: 18.000000 * LONGITUDE: -24.500000 * DATE/TIME: 2012-11-21T04:30:00 * CAMPAIGN: MSM22 (URI: https://doi.org/10.2312/cr_msm22) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM22_754-3 (CTD_110) * LATITUDE: 18.000000 * LONGITUDE: -25.000000 * DATE/TIME: 2012-11-21T10:30:00 * CAMPAIGN: MSM22 (URI: https://doi.org/10.2312/cr_msm22) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM22_755-4 (CTD_111) * LATITUDE: 18.000000 * LONGITUDE: -27.000000 * DATE/TIME: 2012-11-21T21:50:00 * CAMPAIGN: MSM22 (URI: https://doi.org/10.2312/cr_msm22) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM22_756-1 (CTD_112) * LATITUDE: 18.000000 * LONGITUDE: -26.500000 * DATE/TIME: 2012-11-22T02:10:00 * CAMPAIGN: MSM22 (URI: https://doi.org/10.2312/cr_msm22) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM22_757-2 (CTD_113) * LATITUDE: 18.000000 * LONGITUDE: -26.000000 * DATE/TIME: 2012-11-22T07:00:00 * CAMPAIGN: MSM22 (URI: https://doi.org/10.2312/cr_msm22) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM22_759-1 (CTD_115) * LATITUDE: 17.566667 * LONGITUDE: -25.433333 * DATE/TIME: 2012-11-22T18:20:00 * CAMPAIGN: MSM22 (URI: https://doi.org/10.2312/cr_msm22) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM23_760-2 (CTD001) * LATITUDE: 17.601667 * LONGITUDE: -24.298833 * DATE/TIME: 2012-11-26T16:37:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_761-2 (CTD002) * LATITUDE: 14.623333 * LONGITUDE: -23.249167 * DATE/TIME: 2012-11-27T10:30:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_762-2 (CTD003) * LATITUDE: 14.750000 * LONGITUDE: -23.500000 * DATE/TIME: 2012-11-27T14:41:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_763-1 (CTD004) * LATITUDE: 14.500000 * LONGITUDE: -23.000333 * DATE/TIME: 2012-11-27T21:33:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_764-2 (CTD005) * LATITUDE: 14.500000 * LONGITUDE: -22.500000 * DATE/TIME: 2012-11-28T03:15:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_765-1 (CTD006) * LATITUDE: 14.500000 * LONGITUDE: -22.000500 * DATE/TIME: 2012-11-28T07:02:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_766-1 (CTD007) * LATITUDE: 14.500000 * LONGITUDE: -21.500333 * DATE/TIME: 2012-11-28T10:43:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_767-3 (CTD008) * LATITUDE: 14.500000 * LONGITUDE: -21.000000 * DATE/TIME: 2012-11-28T15:00:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_768-1 (CTD009) * LATITUDE: 14.500000 * LONGITUDE: -20.500000 * DATE/TIME: 2012-11-28T20:14:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_769-3 (CTD010) * LATITUDE: 14.000000 * LONGITUDE: -21.000333 * DATE/TIME: 2012-11-29T01:20:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_770-1 (CTD011) * LATITUDE: 13.500000 * LONGITUDE: -20.999667 * DATE/TIME: 2012-11-29T06:33:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_771-1 (CTD012) * LATITUDE: 13.000000 * LONGITUDE: -21.000000 * DATE/TIME: 2012-11-29T11:13:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_772-3 (CTD013) * LATITUDE: 12.500000 * LONGITUDE: -21.001333 * DATE/TIME: 2012-11-29T17:02:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_773-1 (CTD014) * LATITUDE: 11.998333 * LONGITUDE: -20.999333 * DATE/TIME: 2012-11-29T20:44:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_774-3 (CTD015) * LATITUDE: 11.500000 * LONGITUDE: -21.001167 * DATE/TIME: 2012-11-30T03:04:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_775-1 (CTD016) * LATITUDE: 10.998333 * LONGITUDE: -21.001500 * DATE/TIME: 2012-11-30T06:39:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_776-3 (CTD017) * LATITUDE: 10.500000 * LONGITUDE: -21.002000 * DATE/TIME: 2012-11-30T12:54:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_777-1 (CTD018) * LATITUDE: 10.000000 * LONGITUDE: -21.000000 * DATE/TIME: 2012-11-30T16:28:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_778-3 (CTD019) * LATITUDE: 10.500000 * LONGITUDE: -20.500000 * DATE/TIME: 2012-12-01T00:30:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_779-1 (CTD020) * LATITUDE: 10.748333 * LONGITUDE: -20.500000 * DATE/TIME: 2012-12-01T02:54:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_780-1 (CTD021) * LATITUDE: 10.750000 * LONGITUDE: -20.999333 * DATE/TIME: 2012-12-01T06:22:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_781-1 (CTD022) * LATITUDE: 10.623333 * LONGITUDE: -21.000667 * DATE/TIME: 2012-12-01T08:07:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_782-1 (CTD023) * LATITUDE: 10.498333 * LONGITUDE: -21.000500 * DATE/TIME: 2012-12-01T09:58:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_783-1 (CTD024) * LATITUDE: 10.615000 * LONGITUDE: -21.002667 * DATE/TIME: 2012-12-01T18:41:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_784-1 (CTD025) * LATITUDE: 10.873333 * LONGITUDE: -21.000500 * DATE/TIME: 2012-12-01T21:10:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_785-3 (CTD026) * LATITUDE: 11.003333 * LONGITUDE: -21.001833 * DATE/TIME: 2012-12-02T00:35:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_786-1 (CTD027) * LATITUDE: 10.998333 * LONGITUDE: -20.875333 * DATE/TIME: 2012-12-02T02:23:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_789-1 (CTD030) * LATITUDE: 10.600000 * LONGITUDE: -21.000667 * DATE/TIME: 2012-12-02T08:15:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_791-1 (CTD032) * LATITUDE: 10.750000 * LONGITUDE: -21.125167 * DATE/TIME: 2012-12-02T20:08:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_792-1 (CTD033) * LATITUDE: 10.625000 * LONGITUDE: -21.125333 * DATE/TIME: 2012-12-02T22:03:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_793-3 (CTD034) * LATITUDE: 10.505000 * LONGITUDE: -21.126500 * DATE/TIME: 2012-12-03T00:29:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_810-1 (CTD051) * LATITUDE: 9.498333 * LONGITUDE: -21.000000 * DATE/TIME: 2012-12-05T12:42:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_811-2 (CTD052) * LATITUDE: 9.000000 * LONGITUDE: -21.000167 * DATE/TIME: 2012-12-05T16:41:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_812-1 (CTD053) * LATITUDE: 8.500000 * LONGITUDE: -21.000167 * DATE/TIME: 2012-12-05T20:20:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_813-3 (CTD054) * LATITUDE: 8.001667 * LONGITUDE: -21.001500 * DATE/TIME: 2012-12-06T02:18:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_814-1 (CTD055) * LATITUDE: 7.498333 * LONGITUDE: -21.000167 * DATE/TIME: 2012-12-06T06:05:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_815-1 (CTD056) * LATITUDE: 7.000000 * LONGITUDE: -21.000000 * DATE/TIME: 2012-12-06T09:39:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_816-3 (CTD057) * LATITUDE: 6.498333 * LONGITUDE: -20.997667 * DATE/TIME: 2012-12-06T16:17:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_817-2 (CTD058) * LATITUDE: 6.000000 * LONGITUDE: -20.998833 * DATE/TIME: 2012-12-06T19:52:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_818-1 (CTD059) * LATITUDE: 4.966667 * LONGITUDE: -22.982833 * DATE/TIME: 2012-12-07T08:12:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_820-4 (CTD060) * LATITUDE: 4.070167 * LONGITUDE: -23.000833 * DATE/TIME: 2012-12-07T20:55:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO)
	MSM23_821-1 (CTD061) * LATITUDE: 2.000000 * LONGITUDE: -23.000500 * DATE/TIME: 2012-12-08T08:22:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_822-1 (CTD062) * LATITUDE: 0.995000 * LONGITUDE: -23.000833 * DATE/TIME: 2012-12-08T16:05:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_823-1 (CTD063) * LATITUDE: 0.015000 * LONGITUDE: -23.000667 * DATE/TIME: 2012-12-08T22:58:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	MSM23_825-2 (CTD067) * LATITUDE: -18.198880 * LONGITUDE: 1.005000 * DATE/TIME: 2012-12-16T12:36:00 * CAMPAIGN: MSM23 (URI: https://doi.org/10.2312/cr_msm23) * BASIS: Maria S. Merian (URI: http://www.ifm.zmaw.de/en/ldf/reisen-des-fs-maria-s-merian/) * DEVICE: CTD/Rosette (CTD-RO) * COMMENT: at surface
	PS73/102-1 * LATITUDE: -49.547500 * LONGITUDE: -25.276600 * DATE/TIME: 2009-01-18T20:28:00 * ELEVATION: -4541.0 m * LOCATION: South Atlantic Ocean * CAMPAIGN: ANT-XXV/3 (PS73 LOHAFEX) (URI: https://doi.org/10.2312/BzPM_0613_2010) * BASIS: Polarstern (URI: http://www.awi.de/en/expedition/ships/polarstern.html) * DEVICE: CTD/Rosette (CTD-RO)
	PS73/111-1 * LATITUDE: -49.606600 * LONGITUDE: -25.413400 * DATE/TIME: 2009-01-19T12:48:00 * ELEVATION: -4478.0 m * LOCATION: South Atlantic Ocean * CAMPAIGN: ANT-XXV/3 (PS73 LOHAFEX) (URI: https://doi.org/10.2312/BzPM_0613_2010) * BASIS: Polarstern (URI: http://www.awi.de/en/expedition/ships/polarstern.html) * DEVICE: CTD/Rosette (CTD-RO)
	PS73/112-1 * LATITUDE: -48.667000 * LONGITUDE: -34.752500 * DATE/TIME: 2009-01-22T03:38:00 * ELEVATION: -5213.0 m * LOCATION: South Atlantic Ocean * CAMPAIGN: ANT-XXV/3 (PS73 LOHAFEX) (URI: https://doi.org/10.2312/BzPM_0613_2010) * BASIS: Polarstern (URI: http://www.awi.de/en/expedition/ships/polarstern.html) * DEVICE: CTD/Rosette (CTD-RO)
	PS73/114-1 * LATITUDE: -48.001600 * LONGITUDE: -15.807900 * DATE/TIME: 2009-01-26T05:58:00 * ELEVATION: -3679.0 m * LOCATION: South Atlantic Ocean * CAMPAIGN: ANT-XXV/3 (PS73 LOHAFEX) (URI: https://doi.org/10.2312/BzPM_0613_2010) * BASIS: Polarstern (URI: http://www.awi.de/en/expedition/ships/polarstern.html) * DEVICE: CTD/Rosette (CTD-RO)
	PS73/114-2 * LATITUDE START: -48.003200 * LONGITUDE START: -15.809300 * LATITUDE END: -48.006800 * LONGITUDE END: -15.810000 * DATE/TIME START: 2009-01-26T06:15:00 * DATE/TIME END: 2009-01-26T06:47:00 * ELEVATION START: -3755.0 m * ELEVATION END: -3791.0 m * LOCATION: South Atlantic Ocean * CAMPAIGN: ANT-XXV/3 (PS73 LOHAFEX) (URI: https://doi.org/10.2312/BzPM_0613_2010) * BASIS: Polarstern (URI: http://www.awi.de/en/expedition/ships/polarstern.html) * DEVICE: CTD/Rosette, ultra clean (CTD-UC)
	PS73/132-1 * LATITUDE: -47.649600 * LONGITUDE: -15.725300 * DATE/TIME: 2009-01-31T15:26:00 * ELEVATION: -3333.0 m * LOCATION: South Atlantic Ocean * CAMPAIGN: ANT-XXV/3 (PS73 LOHAFEX) (URI: https://doi.org/10.2312/BzPM_0613_2010) * BASIS: Polarstern (URI: http://www.awi.de/en/expedition/ships/polarstern.html) * DEVICE: CTD/Rosette (CTD-RO)
